Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6824","AFOLU","2019","2019","%","-4.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6824","AFOLU","2020","2020","%","-4.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6824","AFOLU","2021","2021","%","0.73","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6824","AFOLU","2022","2022","%","0.55","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6824","AFOLU","2023","2023","%","0.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2016","2016","%","-13.57","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2017","2017","%","-13.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2018","2018","%","-13.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2019","2019","%","-13.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2020","2020","%","-15.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2021","2021","%","-7.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2022","2022","%","-7.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6824","AFOLU","2023","2023","%","-7.62","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2016","2016","%","31.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2017","2017","%","30.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2018","2018","%","30.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2019","2019","%","29.19","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2020","2020","%","30.91","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2021","2021","%","29.28","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2022","2022","%","28.21","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6824","AFOLU","2023","2023","%","27.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2016","2016","%","64.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2017","2017","%","65.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2018","2018","%","65.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2019","2019","%","65.48","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2020","2020","%","67.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2021","2021","%","66.15","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2022","2022","%","65.17","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6824","AFOLU","2023","2023","%","65.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2016","2016","t CO2eq/cap","-0.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2017","2017","t CO2eq/cap","-0.7","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2018","2018","t CO2eq/cap","-0.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2019","2019","t CO2eq/cap","-0.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2020","2020","t CO2eq/cap","-0.66","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2021","2021","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2022","2022","t CO2eq/cap","0.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6824","AFOLU","2023","2023","t CO2eq/cap","0.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2016","2016","%","6.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2017","2017","%","6.69","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2018","2018","%","6.6","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2019","2019","%","6.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2020","2020","%","7.37","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2021","2021","%","6.55","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2022","2022","%","6.34","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1711","IPCC Agriculture","2023","2023","%","6.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2016","2016","%","31.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2017","2017","%","30.51","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2018","2018","%","29.91","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2019","2019","%","29.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2020","2020","%","30.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2021","2021","%","29.01","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2022","2022","%","28.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1711","IPCC Agriculture","2023","2023","%","27.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2016","2016","%","64.4","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2017","2017","%","64.55","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2018","2018","%","64.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2019","2019","%","65.23","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2020","2020","%","66.45","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2021","2021","%","65.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2022","2022","%","64.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1711","IPCC Agriculture","2023","2023","%","65.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2016","2016","t CO2eq/cap","1.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2017","2017","t CO2eq/cap","1.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2018","2018","t CO2eq/cap","1.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2019","2019","t CO2eq/cap","1.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2020","2020","t CO2eq/cap","1.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2021","2021","t CO2eq/cap","1.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2022","2022","t CO2eq/cap","1.08","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1711","IPCC Agriculture","2023","2023","t CO2eq/cap","1.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2016","2016","kg CO2eq/Int$","0.99","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2017","2017","kg CO2eq/Int$","1.01","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2018","2018","kg CO2eq/Int$","1.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2019","2019","kg CO2eq/Int$","1.04","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2020","2020","kg CO2eq/Int$","1.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2021","2021","kg CO2eq/Int$","0.99","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2022","2022","kg CO2eq/Int$","1.01","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","1711","IPCC Agriculture","2023","2023","kg CO2eq/Int$","0.97","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2016","2016","t CO2eq/ha","0.88","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2017","2017","t CO2eq/ha","0.88","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2018","2018","t CO2eq/ha","0.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2019","2019","t CO2eq/ha","0.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2020","2020","t CO2eq/ha","0.9","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2021","2021","t CO2eq/ha","0.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2022","2022","t CO2eq/ha","0.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","1711","IPCC Agriculture","2023","2023","t CO2eq/ha","0.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2016","2016","%","-10.81","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2017","2017","%","-10.83","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2018","2018","%","-10.51","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2019","2019","%","-10.62","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2020","2020","%","-11.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2021","2021","%","-5.82","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2022","2022","%","-5.79","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","1707","LULUCF","2023","2023","%","-5.94","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2016","2016","%","-13.57","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2017","2017","%","-13.68","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2018","2018","%","-13.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2019","2019","%","-13.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2020","2020","%","-15.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2021","2021","%","-7.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2022","2022","%","-7.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","1707","LULUCF","2023","2023","%","-7.62","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2016","2016","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2017","2017","%","0.2","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2018","2018","%","0.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2019","2019","%","0.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2020","2020","%","0.4","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2021","2021","%","0.26","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2022","2022","%","0.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","1707","LULUCF","2023","2023","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2016","2016","%","0.28","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2017","2017","%","0.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2018","2018","%","0.48","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2019","2019","%","0.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2020","2020","%","1.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2021","2021","%","0.73","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2022","2022","%","0.4","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","1707","LULUCF","2023","2023","%","0.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2016","2016","t CO2eq/cap","-1.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2017","2017","t CO2eq/cap","-1.83","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2018","2018","t CO2eq/cap","-1.81","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2019","2019","t CO2eq/cap","-1.8","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2020","2020","t CO2eq/cap","-1.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2021","2021","t CO2eq/cap","-0.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2022","2022","t CO2eq/cap","-0.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","1707","LULUCF","2023","2023","t CO2eq/cap","-0.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2016","2016","%","95.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2017","2017","%","95.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2018","2018","%","95.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2019","2019","%","95.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2020","2020","%","94.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2021","2021","%","90.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2022","2022","%","90.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6821","Energy","2023","2023","%","89.97","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2016","2016","%","110.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2017","2017","%","110.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2018","2018","%","110.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2019","2019","%","110.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2020","2020","%","111.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2021","2021","%","104.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2022","2022","%","104.24","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6821","Energy","2023","2023","%","104.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2016","2016","%","49.86","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2017","2017","%","50.45","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2018","2018","%","51.6","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2019","2019","%","52.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2020","2020","%","50.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2021","2021","%","52.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2022","2022","%","53.73","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6821","Energy","2023","2023","%","54.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2016","2016","%","17.74","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2017","2017","%","17.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2018","2018","%","16.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2019","2019","%","16.45","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2020","2020","%","14.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2021","2021","%","15.56","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2022","2022","%","15.75","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6821","Energy","2023","2023","%","15.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2016","2016","t CO2eq/cap","16.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2017","2017","t CO2eq/cap","16.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2018","2018","t CO2eq/cap","16.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2019","2019","t CO2eq/cap","16.15","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2020","2020","t CO2eq/cap","14.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2021","2021","t CO2eq/cap","15.25","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2022","2022","t CO2eq/cap","15.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6821","Energy","2023","2023","t CO2eq/cap","14.86","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2016","2016","%","5.82","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2017","2017","%","5.93","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2018","2018","%","5.81","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2019","2019","%","6.03","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2020","2020","%","6.81","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2021","2021","%","6.24","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2022","2022","%","6.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6817","IPPU","2023","2023","%","6.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2016","2016","%","2.69","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2017","2017","%","2.8","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2018","2018","%","2.8","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2019","2019","%","2.93","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2020","2020","%","3.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2021","2021","%","2.94","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2022","2022","%","3.02","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6817","IPPU","2023","2023","%","3.08","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2016","2016","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2017","2017","%","0.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2018","2018","%","0.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2019","2019","%","0.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2020","2020","%","0.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2021","2021","%","0.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2022","2022","%","0.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6817","IPPU","2023","2023","%","0.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2016","2016","%","8.63","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2017","2017","%","8.7","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2018","2018","%","8.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2019","2019","%","8.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2020","2020","%","9.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2021","2021","%","9.09","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2022","2022","%","9.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6817","IPPU","2023","2023","%","9.7","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2016","2016","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2017","2017","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2018","2018","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2019","2019","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2020","2020","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2021","2021","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2022","2022","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6817","IPPU","2023","2023","%","100","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6817","IPPU","2016","2016","t CO2eq/cap","1","E","Estimated value"
