Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01510","Potatoes","2023","2023","7010","October","LCU","262.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01510","Potatoes","2023","2023","7011","November","LCU","255.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01510","Potatoes","2023","2023","7012","December","LCU","249.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2016","2016","7021","Annual value","SLC","200","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2017","2017","7021","Annual value","SLC","202","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2018","2018","7021","Annual value","SLC","196","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2019","2019","7021","Annual value","SLC","216","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2020","2020","7021","Annual value","SLC","208","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2021","2021","7021","Annual value","SLC","218.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2022","2022","7021","Annual value","SLC","284.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01510","Potatoes","2023","2023","7021","Annual value","SLC","282.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","200","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","202","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","196","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","216","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","208","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","218.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","284.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01510","Potatoes","2023","2023","7021","Annual value","USD","282.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2016","2016","7021","Annual value","","101.87","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2017","2017","7021","Annual value","","102.89","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2018","2018","7021","Annual value","","99.83","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2019","2019","7021","Annual value","","110.02","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2020","2020","7021","Annual value","","105.94","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2021","2021","7021","Annual value","","111.39","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2022","2022","7021","Annual value","","144.86","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01510","Potatoes","2023","2023","7021","Annual value","","143.73","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2016","2016","7021","Annual value","LCU","298","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7021","Annual value","LCU","653","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7001","January","LCU","681","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7002","February","LCU","787","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7003","March","LCU","578","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7004","April","LCU","679","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7005","May","LCU","657","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7006","June","LCU","756","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7007","July","LCU","677","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7008","August","LCU","591","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7009","September","LCU","470","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7010","October","LCU","717","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7011","November","LCU","1206","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7012","December","LCU","752","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2018","2018","7021","Annual value","LCU","586","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2018","2018","7001","January","LCU","780","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2019","2019","7021","Annual value","LCU","694","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2020","2020","7021","Annual value","LCU","315","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","LCU","313.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","LCU","368.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01235","Pumpkins, squash and gourds","2023","2023","7021","Annual value","LCU","328.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2016","2016","7021","Annual value","SLC","298","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7021","Annual value","SLC","653","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2018","2018","7021","Annual value","SLC","586","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2019","2019","7021","Annual value","SLC","694","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2020","2020","7021","Annual value","SLC","315","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","SLC","313.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","SLC","368.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01235","Pumpkins, squash and gourds","2023","2023","7021","Annual value","SLC","328.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2016","2016","7021","Annual value","USD","298","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2017","2017","7021","Annual value","USD","653","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","586","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2019","2019","7021","Annual value","USD","694","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2020","2020","7021","Annual value","USD","315","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","313.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","USD","368.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2023","2023","7021","Annual value","USD","328.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2016","2016","7021","Annual value","","55.02","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2017","2017","7021","Annual value","","120.55","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2018","2018","7021","Annual value","","108.18","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2019","2019","7021","Annual value","","128.12","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2020","2020","7021","Annual value","","58.15","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","","57.8","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2022","2022","7021","Annual value","","67.97","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01235","Pumpkins, squash and gourds","2023","2023","7021","Annual value","","60.64","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2016","2016","7021","Annual value","LCU","556","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2017","2017","7021","Annual value","LCU","423","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2018","2018","7021","Annual value","LCU","408","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2019","2019","7021","Annual value","LCU","443","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2020","2020","7021","Annual value","LCU","498","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","LCU","410.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","LCU","471.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01443","Rape or colza seed","2023","2023","7021","Annual value","LCU","440.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2016","2016","7021","Annual value","SLC","556","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2017","2017","7021","Annual value","SLC","423","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2018","2018","7021","Annual value","SLC","408","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2019","2019","7021","Annual value","SLC","443","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2020","2020","7021","Annual value","SLC","498","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","SLC","410.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","SLC","471.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01443","Rape or colza seed","2023","2023","7021","Annual value","SLC","440.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2016","2016","7021","Annual value","USD","556","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2017","2017","7021","Annual value","USD","423","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2018","2018","7021","Annual value","USD","408","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2019","2019","7021","Annual value","USD","443","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2020","2020","7021","Annual value","USD","498","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","USD","410.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","471.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2023","2023","7021","Annual value","USD","440.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2016","2016","7021","Annual value","","73.25","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2017","2017","7021","Annual value","","55.73","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2018","2018","7021","Annual value","","53.75","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2019","2019","7021","Annual value","","58.37","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2020","2020","7021","Annual value","","65.61","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2021","2021","7021","Annual value","","54.03","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2022","2022","7021","Annual value","","62.16","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01443","Rape or colza seed","2023","2023","7021","Annual value","","58.09","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2016","2016","7021","Annual value","LCU","3263","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2017","2017","7021","Annual value","LCU","4828.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2018","2018","7021","Annual value","LCU","3725.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2019","2019","7021","Annual value","LCU","4210.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2020","2020","7021","Annual value","LCU","4497.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","LCU","6702.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","LCU","6062.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01353.01","Raspberries","2023","2023","7021","Annual value","LCU","5952.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2016","2016","7021","Annual value","SLC","3263","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2017","2017","7021","Annual value","SLC","4828.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2018","2018","7021","Annual value","SLC","3725.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2019","2019","7021","Annual value","SLC","4210.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2020","2020","7021","Annual value","SLC","4497.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","SLC","6702.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","SLC","6062.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01353.01","Raspberries","2023","2023","7021","Annual value","SLC","5952.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2016","2016","7021","Annual value","USD","3263","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2017","2017","7021","Annual value","USD","4828.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2018","2018","7021","Annual value","USD","3725.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2019","2019","7021","Annual value","USD","4210.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2020","2020","7021","Annual value","USD","4497.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","USD","6702.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2022","2022","7021","Annual value","USD","6062.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2023","2023","7021","Annual value","USD","5952.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2016","2016","7021","Annual value","","72.08","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2017","2017","7021","Annual value","","106.65","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2018","2018","7021","Annual value","","82.3","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2019","2019","7021","Annual value","","93.02","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2020","2020","7021","Annual value","","99.35","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2021","2021","7021","Annual value","","148.05","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2022","2022","7021","Annual value","","133.92","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01353.01","Raspberries","2023","2023","7021","Annual value","","131.49","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7021","Annual value","LCU","360","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7001","January","LCU","355","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7002","February","LCU","346","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7003","March","LCU","337","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7004","April","LCU","333","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7005","May","LCU","320","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7006","June","LCU","326","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7007","July","LCU","355","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7008","August","LCU","379","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7009","September","LCU","384","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7010","October","LCU","368","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7011","November","LCU","392","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2016","2016","7012","December","LCU","417","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7021","Annual value","LCU","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7001","January","LCU","417","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7002","February","LCU","406","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7003","March","LCU","381","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7004","April","LCU","364","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7005","May","LCU","368","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7006","June","LCU","381","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7007","July","LCU","379","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7008","August","LCU","399","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7009","September","LCU","395","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7010","October","LCU","399","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7011","November","LCU","401","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2017","2017","7012","December","LCU","379","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2018","2018","7021","Annual value","LCU","358.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2018","2018","7001","January","LCU","355","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","LCU","410.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7001","January","LCU","366","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7002","February","LCU","370","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7003","March","LCU","388","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7004","April","LCU","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7005","May","LCU","397","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7006","June","LCU","399","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7007","July","LCU","412","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7008","August","LCU","417","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7009","September","LCU","425","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7010","October","LCU","441","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7011","November","LCU","465","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","02211","Raw milk of cattle","2019","2019","7012","December","LCU","456","A","Official figure"
