Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01530","Sweet potatoes","2019","2019","ha","59367","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","24428.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01530","Sweet potatoes","2019","2019","t","1450249","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","62848","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","21744.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01530","Sweet potatoes","2020","2020","t","1366583","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01530","Sweet potatoes","2021","2021","ha","63415","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","21492.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01530","Sweet potatoes","2021","2021","t","1362932","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01530","Sweet potatoes","2022","2022","ha","56657","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","22208.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01530","Sweet potatoes","2022","2022","t","1258266","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01530","Sweet potatoes","2023","2023","ha","51112","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","22262.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01530","Sweet potatoes","2023","2023","t","1137882","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2016","2016","An","71345400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2017","2017","An","73144900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2018","2018","An","75070200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2019","2019","An","78227600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2020","2020","An","77312000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2021","2021","An","74606100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2022","2022","An","74955500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2023","2023","An","75816300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2016","2016","t","3858976.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2017","2017","t","3980304.02","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2018","2018","t","3701638.87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2019","2019","t","3802212.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2020","2020","t","3852677.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2021","2021","t","3869003","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","21523","Tallow","2022","2022","t","3842073.77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2016","2016","ha","26430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2016","2016","kg/ha","32093.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2016","2016","t","848220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2017","2017","ha","27680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2017","2017","kg/ha","33724.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2017","2017","t","933490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2018","2018","ha","28850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2018","2018","kg/ha","25281.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2018","2018","t","729380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2019","2019","ha","29259","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2019","2019","kg/ha","34323","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","t","1004250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","29907","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2020","2020","kg/ha","28634.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","856380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2021","2021","ha","30271","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2021","2021","kg/ha","35782.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2021","2021","t","1083180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","30433","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2022","2022","kg/ha","21939.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","667690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01324","Tangerines, mandarins, clementines","2023","2023","ha","30756","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","2023","2023","kg/ha","28640.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01324","Tangerines, mandarins, clementines","2023","2023","t","880880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2016","2016","ha","130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2016","2016","kg/ha","12230.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2016","2016","t","1590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2017","2017","ha","140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2017","2017","kg/ha","11928.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2017","2017","t","1670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2018","2018","ha","130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2018","2018","kg/ha","10384.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2018","2018","t","1350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2019","2019","ha","133","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2019","2019","kg/ha","11525","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2019","2019","t","1536.67","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2020","2020","ha","134","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2020","2020","kg/ha","11297.5","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2020","2020","t","1518.89","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2021","2021","ha","133","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2021","2021","kg/ha","11075.4","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2021","2021","t","1468.52","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2022","2022","ha","133","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2022","2022","kg/ha","11299.7","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2022","2022","t","1508.02","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01550","Taro","2023","2023","ha","133","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01550","Taro","2023","2023","kg/ha","11224.7","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01550","Taro","2023","2023","t","1498.48","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2016","2016","ha","141289","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","91139.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2016","2016","t","12877049","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2017","2017","ha","125650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","88648","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2017","2017","t","11138620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2018","2018","ha","130270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","96822.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2018","2018","t","12613090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2019","2019","ha","110763","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","98038.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2019","2019","t","10858982","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2020","2020","ha","110440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","99050.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2020","2020","t","10939109","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2021","2021","ha","112180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","93115.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2021","2021","t","10445714","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2022","2022","ha","110076","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","92975","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2022","2022","t","10234317","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01234","Tomatoes","2023","2023","ha","122135","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","101281.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01234","Tomatoes","2023","2023","t","12370057","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01929.02","True hemp, raw or retted","2021","2021","ha","5135","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01929.02","True hemp, raw or retted","2021","2021","kg/ha","2936.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01929.02","True hemp, raw or retted","2021","2021","t","15081","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01929.02","True hemp, raw or retted","2022","2022","ha","2772","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01929.02","True hemp, raw or retted","2022","2022","kg/ha","3441.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01929.02","True hemp, raw or retted","2022","2022","t","9539","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01929.02","True hemp, raw or retted","2023","2023","ha","4899","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01929.02","True hemp, raw or retted","2023","2023","kg/ha","4542.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01929.02","True hemp, raw or retted","2023","2023","t","22255","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2018","2018","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2019","2019","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2020","2020","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01499.02","Tung nuts","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01499.02","Tung nuts","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2016","2016","1000 An","81000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2017","2017","1000 An","82000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2018","2018","1000 An","79000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2019","2019","1000 An","76000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2020","2020","1000 An","74000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2021","2021","1000 An","72000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2022","2022","1000 An","70000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02152","Turkeys","2023","2023","1000 An","73000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2016","2016","ha","129360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2016","2016","kg/ha","2204.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","285180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2017","2017","ha","130100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2017","2017","kg/ha","2475.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","322120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2018","2018","ha","117940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2018","2018","kg/ha","2050.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","241870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2019","2019","ha","91910","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2019","2019","kg/ha","2309.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","212260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","77340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","2186.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","169130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2021","2021","ha","84750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","2442.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","207030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","80240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","2474.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","198570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01970","Unmanufactured tobacco","2023","2023","ha","75930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","2583.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01970","Unmanufactured tobacco","2023","2023","t","196160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2016","2016","ha","127480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2016","2016","kg/ha","4903.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2016","2016","t","625050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2017","2017","ha","135570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2017","2017","kg/ha","4215.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2017","2017","t","571530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2018","2018","ha","141640","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2018","2018","kg/ha","4348.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2018","2018","t","615980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2019","2019","ha","147710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2019","2019","kg/ha","4022.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2019","2019","t","594206.18","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","153782","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2020","2020","kg/ha","4660.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2020","2020","t","716680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2021","2021","ha","159853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2021","2021","kg/ha","4171.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2021","2021","t","666780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2022","2022","ha","161876","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2022","2022","kg/ha","4236.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2022","2022","t","685830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01376","Walnuts, in shell","2023","2023","ha","155806","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01376","Walnuts, in shell","2023","2023","kg/ha","4797.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01376","Walnuts, in shell","2023","2023","t","747520","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2016","2016","ha","45490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2016","2016","kg/ha","39633.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2016","2016","t","1802940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2017","2017","ha","43670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2017","2017","kg/ha","42188.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2017","2017","t","1842360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2018","2018","ha","45082","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2018","2018","kg/ha","39285.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2018","2018","t","1771051","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2019","2019","ha","40185","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2019","2019","kg/ha","40763.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2019","2019","t","1638104","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2020","2020","ha","38284","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2020","2020","kg/ha","40794.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2020","2020","t","1561787","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2021","2021","ha","42371","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2021","2021","kg/ha","37891.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2021","2021","t","1605491","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2022","2022","ha","41845","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2022","2022","kg/ha","38736.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2022","2022","t","1620935","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01221","Watermelons","2023","2023","ha","40955","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01221","Watermelons","2023","2023","kg/ha","41085.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01221","Watermelons","2023","2023","t","1682669","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2016","2016","ha","17744851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2016","2016","kg/ha","3540.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2016","2016","t","62831507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2017","2017","ha","15198130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2017","2017","kg/ha","3117.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2017","2017","t","47379810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2018","2018","ha","16030580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2018","2018","kg/ha","3200.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2018","2018","t","51305540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2019","2019","ha","15132980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2019","2019","kg/ha","3474.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2019","2019","t","52580890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2020","2020","ha","14888140","A","Official figure",""
