Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.395","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.1334","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","14099.2723","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","11.0586","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","35.3635","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","14145.6944","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.4532","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.1467","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","15750.5879","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","12.6902","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","38.8723","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","15802.1504","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.4473","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.1448","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","15546.0892","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","12.5245","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","38.3643","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","15596.978","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.4403","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.1425","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","15307.0403","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","12.3294","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","37.7686","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","15357.1383","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.4268","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.1381","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","14835.4454","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","11.9499","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","36.6066","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","14884.0019","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.4295","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.139","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","14931.2016","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","12.0272","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","36.8437","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","14980.0725","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","14.9683","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","0.9365","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","105120.1465","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","7885.7828","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","419.1131","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","248.1606","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","113673.2029","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","14.9076","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","0.9409","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","102188.6574","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","8822.413","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","417.4121","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","249.3486","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","111677.831","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","14.4819","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","0.9487","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","103172.9888","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","9772.7645","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","405.4937","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","251.4052","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","113602.6523","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","13.8778","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","0.9386","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","95150.8691","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","10736.7866","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","388.5783","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","248.7258","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","106524.9599","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","12.2416","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","0.8654","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","96959.0216","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","11687.1213","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","342.7643","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","229.3249","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","109218.2321","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","11.8181","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","0.8748","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","107477.4528","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","12722.7293","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","330.9067","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","231.8252","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","120762.914","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","10.7415","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","0.8997","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","106272.2339","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","12722.7293","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","300.7617","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","238.4314","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","119534.1563","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","10.7415","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","0.8997","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","106272.2339","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","12722.7293","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","300.7617","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","238.4314","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2023","2023","3050","FAO TIER 1","kt","119534.1563","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","2.4779","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","0.2184","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","23964.3744","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","69.3812","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","57.8794","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2016","2016","3050","FAO TIER 1","kt","24091.635","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","1.9518","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","0.1763","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","20446.1642","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","54.6502","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","46.7116","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2017","2017","3050","FAO TIER 1","kt","20547.526","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","1.4262","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","0.1475","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","19538.541","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","39.9346","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","39.0835","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2018","2018","3050","FAO TIER 1","kt","19617.5592","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","1.2733","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","0.1357","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","18841.0955","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","35.6534","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","35.9557","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2019","2019","3050","FAO TIER 1","kt","18912.7046","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","1.0696","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","0.1243","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","18619.6701","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","29.9475","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","32.9443","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","18682.5619","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","1.1478","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","0.1402","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","20732.5273","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","32.1389","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","37.1567","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","20801.823","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","1.0604","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","0.1433","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","21385.0571","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","29.6925","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","37.9867","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","21452.7363","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","1.0604","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","0.1433","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","21385.0571","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","29.6925","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","37.9867","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2023","2023","3050","FAO TIER 1","kt","21452.7363","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","1.0438","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","0.5562","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","50358.6461","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","40381.8897","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","29.2267","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","147.3821","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2016","2016","3050","FAO TIER 1","kt","90917.1446","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","1.0372","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","0.5515","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","48986.1713","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","39234.6334","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","29.0406","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","146.148","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2017","2017","3050","FAO TIER 1","kt","88395.9934","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","1.0777","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","0.5","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","49840.3486","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","38324.8473","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","30.1745","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","132.4952","E","Estimated value",""
"GT","Emissions totals","840","United States of America","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","88327.8656","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7225","Emissions (CH4)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","1.0546","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7230","Emissions (N2O)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","0.4635","E","Estimated value",""
"GT","Emissions totals","840","United States of America","7273","Emissions (CO2)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","47270.189","E","Estimated value",""
"GT","Emissions totals","840","United States of America","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","38965.8566","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","29.5295","E","Estimated value",""
"GT","Emissions totals","840","United States of America","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","122.8174","E","Estimated value",""
