Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2022","2022","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4022","Riboflavin supply","2023","2023","6209","Value","mg/cap/d","0.04","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","22","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","22","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2022","2022","6209","Value","mg/cap/d","21","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG2","Roots, tubers, plantains and their products","4029","Vitamin C supply","2023","2023","6209","Value","mg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2016","2016","6123","Value","g/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2017","2017","6123","Value","g/cap/d","6.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2018","2018","6123","Value","g/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2019","2019","6123","Value","g/cap/d","5.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2020","2020","6123","Value","g/cap/d","7.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2021","2021","6123","Value","g/cap/d","6.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2022","2022","6123","Value","g/cap/d","6.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4004","Protein supply","2023","2023","6123","Value","g/cap/d","6.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2016","2016","6123","Value","g/cap/d","8.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2017","2017","6123","Value","g/cap/d","8.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2018","2018","6123","Value","g/cap/d","8.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2019","2019","6123","Value","g/cap/d","8.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2020","2020","6123","Value","g/cap/d","11.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2021","2021","6123","Value","g/cap/d","10","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2022","2022","6123","Value","g/cap/d","8.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4005","Fat supply","2023","2023","6123","Value","g/cap/d","9.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2016","2016","6123","Value","g/cap/d","6.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2017","2017","6123","Value","g/cap/d","6.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2018","2018","6123","Value","g/cap/d","6.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2019","2019","6123","Value","g/cap/d","6.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2020","2020","6123","Value","g/cap/d","8.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2021","2021","6123","Value","g/cap/d","6.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2022","2022","6123","Value","g/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4006","Carbohydrate (available) supply","2023","2023","6123","Value","g/cap/d","7.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2016","2016","6123","Value","g/cap/d","3.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2017","2017","6123","Value","g/cap/d","3.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2018","2018","6123","Value","g/cap/d","3.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2019","2019","6123","Value","g/cap/d","3.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2020","2020","6123","Value","g/cap/d","4.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2021","2021","6123","Value","g/cap/d","3.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2022","2022","6123","Value","g/cap/d","3.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4007","Dietary fibre supply","2023","2023","6123","Value","g/cap/d","3.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2016","2016","6128","Value","kcal/cap/d","136","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2017","2017","6128","Value","kcal/cap/d","137","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2018","2018","6128","Value","kcal/cap/d","136","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2019","2019","6128","Value","kcal/cap/d","133","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2020","2020","6128","Value","kcal/cap/d","176","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2021","2021","6128","Value","kcal/cap/d","146","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2022","2022","6128","Value","kcal/cap/d","142","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4003","Energy supply","2023","2023","6128","Value","kcal/cap/d","148","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2016","2016","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2017","2017","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2018","2018","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2019","2019","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2020","2020","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2021","2021","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2022","2022","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4017","Vitamin A supply (retinol equivalents)","2023","2023","6206","Value","μg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2016","2016","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2017","2017","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2018","2018","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2019","2019","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2020","2020","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2021","2021","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2022","2022","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4018","Vitamin A supply (retinol activity equivalents)","2023","2023","6206","Value","μg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2016","2016","6209","Value","mg/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2017","2017","6209","Value","mg/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2018","2018","6209","Value","mg/cap/d","33","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2019","2019","6209","Value","mg/cap/d","31","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2020","2020","6209","Value","mg/cap/d","44","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2021","2021","6209","Value","mg/cap/d","35","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2022","2022","6209","Value","mg/cap/d","35","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4009","Calcium supply","2023","2023","6209","Value","mg/cap/d","33","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2016","2016","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2017","2017","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2018","2018","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2019","2019","6209","Value","mg/cap/d","1.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2020","2020","6209","Value","mg/cap/d","1.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2021","2021","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2022","2022","6209","Value","mg/cap/d","1.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4010","Iron supply","2023","2023","6209","Value","mg/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","0.92","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","0.92","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","0.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","0.88","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","1.18","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","0.93","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2022","2022","6209","Value","mg/cap/d","0.98","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4015","Zinc supply","2023","2023","6209","Value","mg/cap/d","0.97","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2016","2016","6209","Value","mg/cap/d","54","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2017","2017","6209","Value","mg/cap/d","54","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2018","2018","6209","Value","mg/cap/d","53","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2019","2019","6209","Value","mg/cap/d","51","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2020","2020","6209","Value","mg/cap/d","71","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2021","2021","6209","Value","mg/cap/d","56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2022","2022","6209","Value","mg/cap/d","56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4011","Magnesium supply","2023","2023","6209","Value","mg/cap/d","56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2016","2016","6209","Value","mg/cap/d","115","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2017","2017","6209","Value","mg/cap/d","116","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2018","2018","6209","Value","mg/cap/d","114","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2019","2019","6209","Value","mg/cap/d","110","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2020","2020","6209","Value","mg/cap/d","151","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2021","2021","6209","Value","mg/cap/d","119","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2022","2022","6209","Value","mg/cap/d","123","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4012","Phosphorus supply","2023","2023","6209","Value","mg/cap/d","122","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2016","2016","6209","Value","mg/cap/d","245","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2017","2017","6209","Value","mg/cap/d","246","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2018","2018","6209","Value","mg/cap/d","244","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2019","2019","6209","Value","mg/cap/d","224","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2020","2020","6209","Value","mg/cap/d","319","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2021","2021","6209","Value","mg/cap/d","242","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2022","2022","6209","Value","mg/cap/d","268","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4013","Potassium supply","2023","2023","6209","Value","mg/cap/d","249","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2016","2016","6209","Value","mg/cap/d","0.15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2017","2017","6209","Value","mg/cap/d","0.16","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2018","2018","6209","Value","mg/cap/d","0.15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2019","2019","6209","Value","mg/cap/d","0.15","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2020","2020","6209","Value","mg/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2021","2021","6209","Value","mg/cap/d","0.16","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2022","2022","6209","Value","mg/cap/d","0.17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4021","Thiamin supply","2023","2023","6209","Value","mg/cap/d","0.17","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2020","2020","6209","Value","mg/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2021","2021","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2022","2022","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4022","Riboflavin supply","2023","2023","6209","Value","mg/cap/d","0.07","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2022","2022","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG3","Pulses, seeds and nuts and their products","4029","Vitamin C supply","2023","2023","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2016","2016","6123","Value","g/cap/d","22.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2017","2017","6123","Value","g/cap/d","22.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2018","2018","6123","Value","g/cap/d","22.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2019","2019","6123","Value","g/cap/d","22.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2020","2020","6123","Value","g/cap/d","22.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2021","2021","6123","Value","g/cap/d","22.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2022","2022","6123","Value","g/cap/d","22.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4004","Protein supply","2023","2023","6123","Value","g/cap/d","22.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4005","Fat supply","2016","2016","6123","Value","g/cap/d","24.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4005","Fat supply","2017","2017","6123","Value","g/cap/d","24.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4005","Fat supply","2018","2018","6123","Value","g/cap/d","24.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4005","Fat supply","2019","2019","6123","Value","g/cap/d","25","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","840","United States of America","FG4","Milk and milk products","4005","Fat supply","2020","2020","6123","Value","g/cap/d","25","E","Estimated value",""
