Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","104.66","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","109.6","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","115.42","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","120.58","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","124.16","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","125.21","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21086","Employment in agriculture by age, 65+","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","122.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","2697.58","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","2711.52","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","2661.52","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","2646.19","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","2581.08","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","2536.51","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","2565.18","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","2527.64","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","1996.37","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","2012.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","1941.38","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","1925.81","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","1850.82","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","1808.32","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","1817.12","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","1771.46","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","701.21","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","699.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","720.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","720.38","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","730.26","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","728.19","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","748.05","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21091","Employment in agriculture by status of employment, total","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","756.19","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","1822.33","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","1895.07","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","1869.73","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","1879.16","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","1809.93","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","1770.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","1784.11","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","1793.84","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","1370.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","1429.49","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","1381.77","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","1370.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","1302.55","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","1283.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","1259.04","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","1262.65","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","451.83","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","465.58","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","487.95","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","509.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","507.38","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","486.84","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","525.07","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21100","Employment in agriculture by status of employment, employees","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","531.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","875.25","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","816.45","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","791.79","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","767.03","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","771.15","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","766.37","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","781.06","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","733.8","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","625.87","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","583.01","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","559.61","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","555.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","548.26","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","525.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","558.08","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","508.81","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","249.38","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","233.44","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","232.18","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","211.35","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","222.88","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","241.35","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","222.98","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21107","Employment in agriculture by status of employment, self-employed","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","224.99","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","684.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","694.69","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","655.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","596.07","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","663.55","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","626.08","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","650.83","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","620.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","480.44","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","499.15","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","449.06","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","410.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","460.16","X","Figure from external organization","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","427.03","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","452.16","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","426.79","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","203.69","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","195.54","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","206.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21097","Employment in fishing and aquaculture","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","185.94","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
